epoch,acc,loss,val_acc,val_loss
69,0.9489242,0.28090555137392265,0.8667426,0.6728293661560331
70,0.9573698,0.2445510498611543,0.8599089,0.7314689265830177
71,0.9559622,0.25470864017400946,0.78132117,1.3026459472520011
72,0.96098936,0.23799345889082862,0.9248292,0.3869917754616056
73,0.9511361,0.27205674598664314,0.2790433,7.340387310300555
74,0.9077016,0.4292732994968254,0.6924829,2.4499026111194064
75,0.95254374,0.29269214056877213,0.84054667,0.9438219889998436
76,0.9563644,0.271486339016793,0.9225513,0.4051848500967026
77,0.9541524,0.2656958493762349,0.89635533,0.5471904746123722
78,0.960185,0.24873483939991137,0.91343963,0.4530930838414601
79,0.9611904,0.2394422435758101,0.93166286,0.38164099625178743
80,0.9615926,0.23233298112659082,0.9191344,0.412440225481987
81,0.9726523,0.20031812232419946,0.9248292,0.39617333667618887
82,0.976674,0.1902251375912901,0.928246,0.3827477054936545
83,0.9796903,0.18416440869549883,0.92710704,0.3909842478377478
84,0.9784838,0.18369708825543257,0.93052393,0.3771080417292459
85,0.9804947,0.17944159154534317,0.93052393,0.38609690964221954
86,0.97908705,0.1789551371273658,0.93166286,0.3893982746771404
87,0.98109794,0.1753447573387045,0.93166286,0.3945905842951366
88,0.9806958,0.1761832562474305,0.9259681,0.41090322392327444
89,0.98129904,0.17563449753653995,0.91685647,0.48648168998105185
90,0.9815001,0.17295367930368377,0.9236902,0.404858906354223
91,0.9825055,0.1700912243268055,0.92938495,0.38868804701737
92,0.98109794,0.17158982183176724,0.9225513,0.4665228490318571
93,0.9839131,0.1694797608494255,0.92938495,0.39529454175915035
94,0.98491853,0.16305972571023483,0.9259681,0.419217158641134
95,0.9815001,0.17309472168592197,0.93394077,0.37486702097313745
96,0.9806958,0.1637731266440028,0.93394077,0.3935825005173683
97,0.983712,0.16225534634207328,0.92027336,0.4553207520927702
98,0.9819023,0.16545373575322564,0.92938495,0.41582441862140385
99,0.9819023,0.16670686994163703,0.92938495,0.42150560660021646
100,0.9855218,0.15878575879660214,0.93280184,0.3948299895439829
101,0.985924,0.15628215044934626,0.9225513,0.49809477584702627
102,0.9855218,0.15247421647709858,0.93166286,0.4266470968723297
103,0.98532075,0.15641441090280037,0.9236902,0.45409793300288065
104,0.98491853,0.15509457482002928,0.92710704,0.41404843649693895
105,0.9857229,0.14907915833584623,0.9236902,0.4612717458180019
106,0.9827066,0.1556113366267582,0.92710704,0.47989297977515627
107,0.98532075,0.15510104840522845,0.91685647,0.48682152160576414
108,0.9877338,0.14530060400899067,0.92938495,0.41761253774166107
109,0.98491853,0.15434425173032554,0.9214123,0.47867460761751446
110,0.983511,0.15484281393356447,0.93280184,0.4202919432095119
111,0.98612505,0.15079714938857391,0.928246,0.44277700568948475
112,0.9889403,0.14047003296355043,0.9384966,0.4272864077772413
113,0.985924,0.14979610435564275,0.9384966,0.4140524257506643
114,0.9843153,0.14980514590562335,0.91799545,0.5231169845376696
115,0.9869294,0.14391405206258306,0.9236902,0.44608649611473083
116,0.9845164,0.1483644442915581,0.93166286,0.4216779065983636
117,0.9869294,0.1407499693119859,0.9145786,0.5399256071874073
118,0.9871305,0.1427790700622231,0.9248292,0.4337613508105278
119,0.9869294,0.14609087246741517,0.9225513,0.47310822882822584
120,0.98813593,0.13563913024816623,0.9214123,0.4311820353780474
121,0.98833704,0.13993592503659086,0.9259681,0.4372292512229511
122,0.9897446,0.1334499421282455,0.9259681,0.45767687048230854
123,0.9899457,0.13378126645397426,0.92710704,0.4516073635646275
124,0.99054897,0.13282792596492923,0.928246,0.46016197758061544
125,0.9907501,0.1341621663976478,0.93052393,0.46524885509695324
126,0.9911522,0.13386953008886843,0.9259681,0.47184337036950247
127,0.9897446,0.13417368365285767,0.9259681,0.4658071143286569
128,0.9901468,0.13423259649182287,0.93052393,0.4640582352876663
129,0.9907501,0.12996177634805975,0.9259681,0.46540586224624086
130,0.9901468,0.1317989561783939,0.92710704,0.45884016688380924
131,0.98914135,0.1324786383058616,0.9236902,0.48818730456488474
132,0.9889403,0.13362658758404844,0.9259681,0.46570115855761934
133,0.9917555,0.12982060645347196,0.9248292,0.47466719150543213
134,0.9915544,0.13120981568623039,0.9236902,0.47722192321504864
135,0.99034786,0.13091398765389742,0.928246,0.462019036923136
136,0.99054897,0.13150274446138596,0.928246,0.45390566119125914
137,0.9917555,0.13287564100225327,0.928246,0.4704688106264387
138,0.99255985,0.12877895014999907,0.9248292,0.4736782567841666
139,0.992962,0.1290903850511936,0.9248292,0.4702299577849252
140,0.9915544,0.12900609441405686,0.9259681,0.4702577292919159
141,0.9919566,0.1277832016843247,0.9259681,0.4715177650962557
142,0.9927609,0.12911735257823392,0.9259681,0.4718927868774959
143,0.9911522,0.13054037218167705,0.9259681,0.4719360513346536
144,0.99054897,0.13022893710069774,0.9259681,0.47189594379493166
145,0.9939674,0.12603493266761986,0.9259681,0.4701398994241442
146,0.99215764,0.12878356298378194,0.9259681,0.4704037606716156
147,0.9939674,0.12522944034032843,0.9259681,0.4705886947257178
148,0.99255985,0.12849130855583699,0.9259681,0.47200547797339304
149,0.9917555,0.12780265270069574,0.9259681,0.4725369406597955
150,0.9927609,0.1277283340386886,0.9259681,0.4720025509595871
151,0.9915544,0.13136888164319,0.9259681,0.4725922133241381
152,0.9917555,0.12864265004807787,0.9259681,0.4738011956214905
153,0.9909511,0.1305661519636169,0.9259681,0.4722695882831301
154,0.9927609,0.1283046974847908,0.9259681,0.4713772620473589
155,0.9899457,0.13190176839407075,0.9259681,0.47308006031172617
156,0.99135333,0.1324456333964254,0.9259681,0.47377642137663706
157,0.99135333,0.12931553626621414,0.9259681,0.47289204384599415
158,0.99356526,0.12665934182917737,0.9259681,0.4741602731602533
159,0.99215764,0.1274256423136705,0.9259681,0.47445493723664967
160,0.99215764,0.1292980833448396,0.9259681,0.4738034563405173
161,0.99135333,0.12914854417546232,0.9259681,0.4741889706679753
162,0.9927609,0.12875816790379918,0.9259681,0.4747449734381267
163,0.9909511,0.13006229199155964,0.9259681,0.47586345033986227
164,0.99255985,0.12858045833189435,0.9259681,0.47359236223357065
165,0.99135333,0.12952949497425506,0.9259681,0.4733063791479383
166,0.9919566,0.13146428978259767,0.9259681,0.47215280149664196
167,0.9917555,0.13027974298583797,0.9259681,0.4737279351268496
168,0.9911522,0.13181996674226512,0.9259681,0.47235290493283955
169,0.9909511,0.13058579061686,0.9259681,0.47253074603421347
170,0.9915544,0.1275183761665789,0.9259681,0.47276684854711803
171,0.98934245,0.1312329658177353,0.9259681,0.47483367153576445
172,0.9917555,0.1287387285479688,0.9259681,0.4737761127097266
173,0.9909511,0.12941834406368022,0.9259681,0.4724573769739696
174,0.99235874,0.12583602203489572,0.9259681,0.4724047418151583
175,0.99034786,0.13240380936672863,0.9259681,0.47284421963351114
176,0.9919566,0.1295524077703841,0.9259681,0.47332065871783663
177,0.99054897,0.12728977322626372,0.9259681,0.47308956512383055
178,0.9919566,0.12837874097421859,0.9259681,0.47414103363241467
179,0.9915544,0.12945463267905405,0.9259681,0.4746935261147363
180,0.9931631,0.12626424152085702,0.9259681,0.4744620514767511
181,0.992962,0.12680578603067078,0.9259681,0.4762442260980606
182,0.9911522,0.12963376176709648,0.9259681,0.47602071293762754
183,0.99054897,0.1303131890211838,0.9259681,0.47510712487357004
184,0.9907501,0.1314103873249944,0.9259681,0.47467488263334545
185,0.9917555,0.12693838381579098,0.9259681,0.4772433872733797
186,0.9927609,0.12610475304271526,0.9259681,0.4763623369591577
187,0.99376637,0.12562501662733472,0.9259681,0.4761860030038016
188,0.99135333,0.1294264523254394,0.9259681,0.475800273673875
189,0.9911522,0.12898183341491828,0.9259681,0.4753340759447643
190,0.99376637,0.12565046490413334,0.9259681,0.4758377458368029
191,0.99215764,0.12949355705005408,0.9259681,0.475916074854987
192,0.99235874,0.12933180047015225,0.9259681,0.47664183591093334
193,0.99034786,0.12649370995105788,0.9259681,0.4772626076425825
194,0.9915544,0.12914766602123764,0.9259681,0.47509576806000303
195,0.99336416,0.12664560280873602,0.9259681,0.4764553712947028
196,0.99336416,0.12685610138954062,0.9259681,0.4749833515712193
197,0.99034786,0.1316426842266133,0.9259681,0.4777714716536658
198,0.9917555,0.12702010164144842,0.9259681,0.4775233715772629
199,0.9887392,0.13405695272485615,0.9259681,0.47633484644549234
